subject,script,session,woord,tested,response,score,readingTime,checkingTime,writingTime
sub-00076,br,3,geld,0,,False,2.5618000000006305,25.31119999999919,
sub-00076,br,3,toeval,0,,False,3.478199999999106,0.5452000000029784,
sub-00076,br,3,aandelen,0,,False,2.978599999997641,0.4969000000023698,
sub-00076,br,3,seizoen,0,,False,4.249699999999166,0.5933000000009088,
sub-00076,br,3,staren,1,staren,True,,0.6890000000000782,6.216100000001461
sub-00076,br,3,bisschop,0,,False,8.565300000000889,0.3416999999990366,
sub-00076,br,3,excuus,0,,False,12.41599999999994,0.9302999999970324,
sub-00076,br,3,getuigen,1,getuigen,True,,0.6974000000022897,8.679099999997788
sub-00076,br,3,vlek,0,,False,3.198099999997794,0.7914000000023407,
sub-00076,br,3,hier,0,,False,5.746099999997796,0.7119000000022879,
sub-00076,br,3,rijp,0,,False,4.199499999999944,0.9693000000008852,
sub-00076,br,3,zaal,0,,False,2.9330999999979213,0.9034999999998944,
sub-00076,br,3,twijfel,0,,False,5.749800000000732,1.936299999997118,
sub-00076,br,3,kanjer,0,,False,8.017499999999927,6.634099999997716,
sub-00076,br,3,vorm,0,,False,2.7836999999992713,1.9186000000013337,
sub-00076,br,3,daarheen,0,,False,5.349699999999075,6.639800000000832,
sub-00076,br,3,leuk,0,,False,2.5827000000028875,0.7830999999978303,
sub-00076,br,3,toegeven,1,toegeven,True,,0.6766999999993004,18.932800000000725
sub-00076,br,3,dubbel,0,,False,3.6333999999985735,0.6910000000000309,
sub-00076,br,3,geheim,0,,False,5.133800000000747,3.3013000000005377,
sub-00076,br,3,uitlaat,0,,False,4.634100000001581,0.787499999999909,
sub-00076,br,3,uitdelen,0,,False,22.249000000000024,0.563099999997803,
sub-00076,br,4,snoep,0,,False,3.873500000000007,0.4847999999523154,
sub-00076,br,4,loyaal,0,,False,3.657300000011901,0.8523000000119225,
sub-00076,br,4,aandelen,1,aandelen,True,,0.643999999999977,5.894100000023855
sub-00076,br,4,eenhoorn,0,,False,4.793000000000006,0.5713999999761654,
sub-00076,br,4,soda,0,,False,3.8530000000000086,0.41130000001192,
sub-00076,br,4,vlek,0,,False,18.93930000001194,0.5124999999999886,
sub-00076,br,4,staren,0,,False,3.8604000000357814,11.594499999999982,
sub-00076,br,4,tekst,0,,False,7.488199999988069,5.193800000011947,
sub-00076,br,4,lever,1,lever,True,,0.8169999999999504,7.691699999988089
sub-00076,br,4,stof,0,,False,6.758199999988051,1.812999999999988,
sub-00076,br,4,hiervan,0,,False,4.697899999976187,0.4753999999761618,
sub-00076,br,4,geliefd,0,,False,4.064299999952311,0.4412000000476723,
sub-00076,br,4,weeshuis,0,,False,4.631699999988086,0.4379999999999882,
sub-00076,br,4,weigeren,0,,False,10.57110000002382,1.4023999999761827,
sub-00076,br,4,kaal,0,,False,3.95909999996428,0.7783000000118818,
sub-00076,br,4,bloeien,0,,False,5.5631999999881145,0.4406999999880554,
sub-00076,br,4,opzicht,0,,False,4.75959999996428,0.4734000000357241,
sub-00076,br,4,slagen,0,,False,6.396000000000015,0.6068999999761218,
sub-00076,br,4,zingen,1,,False,,2.0418000000119036,4.363800000011906
sub-00076,br,4,uitlaat,0,,False,9.264599999964275,0.64340000003574,
sub-00076,br,4,opkijken,1,opkijken,True,,0.764399999976149,12.926900000035744
sub-00076,br,4,aflopen,0,,False,6.455000000000041,0.5444999999999709,
sub-00076,br,4,hechten,0,,False,4.861100000023839,0.8125,
sub-00076,br,4,afnemen,0,,False,3.796800000011899,0.6771999999880904,
sub-00076,br,4,heilig,0,,False,7.796899999976176,0.4853000000119323,
sub-00076,br,4,schuilen,0,,False,3.7295999999642504,0.5081000000238305,
sub-00076,br,4,mening,0,,False,4.486199999988116,0.4499999999999886,
sub-00076,br,4,poes,0,,False,3.962899999976116,0.4159999999999968,
sub-00076,br,4,blik,0,,False,4.7908999999762045,0.6103999999761527,
sub-00076,br,4,waken,0,,False,6.167500000000018,0.4395999999642299,
sub-00076,br,4,afval,0,,False,3.958199999988039,0.6134000000357673,
sub-00076,br,4,woede,0,,False,3.9273000000118823,0.4088000000119223,
sub-00076,br,4,woning,0,,False,4.432999999999993,0.5367000000476878,
sub-00076,br,4,getuigen,0,,False,7.298199999988071,0.3779999999999859,
sub-00076,br,4,excuus,0,,False,12.49319999998812,1.1126000000238037,
sub-00076,br,4,keihard,0,,False,4.424599999964244,1.485600000023851,
sub-00076,br,4,voorraad,1,,False,,1.339600000023779,7.017199999988065
sub-00076,br,4,ziek,0,,False,4.961899999976254,2.2091000000237955,
sub-00076,br,4,ijdel,0,,False,5.557699999988131,0.9474999999999908,
sub-00076,br,4,mode,0,,False,6.858500000000049,73.861199999988,
sub-00076,br,4,gebit,0,,False,6.721899999976131,0.6833999999762455,
sub-00076,br,4,praat,0,,False,5.360299999952304,0.7287000000477519,
sub-00076,br,4,spanning,0,,False,5.926700000047731,0.7792999999522863,
sub-00076,br,4,leuk,1,leuk,True,,0.61489999997616,12.923100000023853
sub-00076,br,4,moes,0,,False,4.26400000000001,0.7766000000239046,
sub-00076,br,4,legaal,0,,False,6.985800000011977,0.94869999998798,
sub-00076,br,4,stoom,0,,False,3.8999000000357,3.5717999999523045,
sub-00076,br,4,schatten,0,,False,3.564299999952368,1.1456000000238191,
sub-00076,br,4,schep,0,,False,3.891300000011938,0.8463999999761427,
sub-00076,br,4,zout,0,,False,4.666600000023777,0.8900999999642636,
sub-00076,br,4,flirt,0,,False,7.122000000000071,0.8025000000000091,
sub-00076,br,4,snuiven,0,,False,5.791000000000054,1.2750999999641408,
sub-00076,br,4,kleren,0,,False,8.849499999999352,1.1823000000122192,
sub-00076,br,4,geduld,0,,False,8.279999999999745,0.5601000000242493,
sub-00076,br,4,slapen,0,,False,4.677599999964514,0.6308000000117318,
sub-00076,br,4,kring,0,,False,4.077199999987897,0.5536000000238346,
sub-00076,br,4,taal,0,,False,3.915300000012394,0.4184999999997671,
sub-00076,br,4,blad,0,,False,4.715199999987817,0.8706999999885738,
sub-00076,br,4,vreten,0,,False,4.526800000012372,0.7864999999992506,
sub-00076,br,4,beseffen,0,,False,6.545899999975518,0.8024000000359592,
sub-00076,br,4,opheffen,0,,False,6.564300000011826,0.7824999999993452,
sub-00076,br,4,innemen,0,,False,3.961600000024191,0.5713999999761654,
sub-00076,br,4,mijnheer,1,mijnheer,True,,0.8464999999996508,11.669499999999973
sub-00076,br,4,eetlust,1,eetlust,True,,0.5716000000238637,5.865100000023631
sub-00076,br,4,kennis,0,,False,4.360000000000582,0.7231000000238055,
sub-00076,br,4,wegen,1,wegen,True,,0.5321999999887339,7.939900000035777
sub-00076,br,4,attentie,0,,False,3.6099999999996726,0.7158999999765001,
sub-00076,br,4,klauw,0,,False,3.565199999988181,0.7859000000353262,
sub-00076,br,4,driemaal,0,,False,4.114999999999782,0.7212999999519525,
sub-00076,br,4,traag,0,,False,4.028199999987919,0.6876999999876716,
sub-00076,br,4,palm,0,,False,4.897899999976289,0.7998000000116008,
sub-00076,br,4,schat,0,,False,4.1820000000006985,0.6374999999998181,
sub-00076,br,4,kust,0,,False,3.631800000011935,1.5710999999637352,
sub-00076,br,4,lokken,0,,False,5.524900000035814,1.0163999999758744,
sub-00076,br,4,stiekem,0,,False,4.223599999963881,6.050000000000182,
sub-00076,br,4,lukken,0,,False,4.320999999999913,6.081000000000131,
sub-00076,br,4,volop,0,,False,3.8292000000483313,0.8364999999994325,
sub-00076,br,4,gedicht,0,,False,3.678800000011506,0.6295000000000073,
sub-00076,br,4,strikken,0,,False,4.008600000023762,0.5271999999877153,
sub-00076,br,4,muziek,0,,False,4.14539999997578,0.5966999999882319,
sub-00076,br,4,joggen,0,,False,4.843900000035319,0.4450999999644409,
sub-00076,br,4,vinger,0,,False,4.847900000036134,0.4548999999760781,
sub-00076,br,4,kasteel,0,,False,3.724599999964085,0.5533000000114043,
sub-00076,br,4,seizoen,0,,False,4.481200000047465,7.741599999964819,
sub-00076,br,4,waarop,0,,False,6.078500000000531,0.5228000000115571,
sub-00076,br,4,koppen,0,,False,7.761199999988094,0.643500000000131,
sub-00076,br,4,mijn,0,,False,3.9966000000240456,0.6547999999520471,
sub-00076,br,4,koffie,0,,False,3.728200000047764,0.6416999999883046,
sub-00076,br,4,oceaan,0,,False,3.0868000000118627,0.7271000000237109,
sub-00076,br,4,stemming,0,,False,6.928100000023733,3.1888999999764565,
sub-00076,br,4,knaap,0,,False,7.531900000035421,0.8380000000006476,
sub-00076,br,4,baai,0,,False,5.32799999999952,11.670300000012505,
sub-00076,br,4,geld,0,,False,4.3963999999759835,0.4123999999756051,
sub-00076,br,4,maling,1,maling,True,,0.6584000000357264,12.175000000000182
sub-00076,br,4,gezond,0,,False,7.169200000047567,0.3840000000000145,
sub-00076,br,4,twijfel,0,,False,3.5501999999878535,2.792699999988145,
sub-00076,br,4,jaar,0,,False,11.92270000004737,0.8285000000005311,
sub-00076,br,4,liefje,0,,False,3.9941000000244458,0.8626999999878535,
sub-00076,br,4,kabel,0,,False,4.365099999963604,0.2123000000119645,
sub-00076,br,4,zweven,1,zweven,True,,0.4123000000117827,7.463199999988319
sub-00076,br,4,daarheen,0,,False,3.941399999976056,0.572199999987788,
sub-00076,br,4,jasje,0,,False,3.9988000000121247,0.4201000000239219,
sub-00076,br,4,bever,0,,False,6.181699999988268,0.4714999999996507,
sub-00076,br,4,opkomen,1,opkomen,True,,0.386600000024373,6.097599999963677
sub-00076,br,4,aanzoek,0,,False,3.598300000011477,0.4357999999529056,
sub-00076,br,4,gegeven,0,,False,4.09900000000016,0.4995999999637206,
sub-00076,br,4,woestijn,0,,False,5.131500000000415,0.8190999999642372,
sub-00076,br,4,goedkoop,0,,False,3.882200000047306,0.3500999999641863,
sub-00076,br,4,prikken,0,,False,4.864999999999782,0.3691000000235362,
sub-00076,br,4,groen,0,,False,3.632200000047306,0.4495000000006257,
sub-00076,br,4,knielen,0,,False,9.446300000011432,4.398600000024089,
sub-00076,br,4,gerucht,0,,False,3.663800000012088,0.3685000000004947,
sub-00076,br,4,aarzelen,0,,False,4.345099999964077,0.4529000000356973,
sub-00076,br,4,feestdag,0,,False,4.031300000012379,0.5073999999758598,
sub-00076,br,4,plek,1,plek,True,,0.577099999964048,10.051499999999578
sub-00076,br,4,jagen,0,,False,5.5981999999885375,4.657699999987926,
sub-00076,br,4,parel,1,parel,True,,0.3335999999644627,4.608800000011797
sub-00076,br,4,knie,0,,False,4.781399999976202,0.3903000000118481,
sub-00076,br,4,komisch,1,komisch,True,,0.3532999999524691,10.256800000011935
sub-00076,br,4,leek,0,,False,3.7820999999639753,0.3353000000115571,
sub-00076,br,4,graaf,0,,False,3.5474000000349406,0.6705000000001746,
sub-00076,br,4,zuster,0,,False,3.6488999999755833,4.922100000024329,
sub-00076,br,4,baron,0,,False,3.84869999998773,0.3524999999999636,
sub-00076,br,4,boeien,0,,False,3.9570000000003342,0.4879000000355518,
sub-00076,br,4,middelen,0,,False,3.794100000023718,0.3360999999649721,
sub-00076,br,4,waarbij,0,,False,5.108599999964099,0.9661999999880208,
sub-00076,br,4,doodmoe,0,,False,3.457099999964157,0.4048000000120737,
sub-00076,br,4,piste,0,,False,3.562399999976151,0.6909000000359811,
sub-00076,br,4,toeval,0,,False,3.805000000000291,1.0405000000000657,
sub-00076,br,4,leren,0,,False,3.6878999999753432,0.3370000000004438,
sub-00076,br,4,smullen,0,,False,3.875199999988581,2.0405000000000655,
sub-00076,br,4,stal,0,,False,4.310699999987264,1.3093000000126267,
sub-00076,br,4,apparaat,0,,False,3.741600000023936,0.4409999999998035,
sub-00076,br,4,laken,0,,False,3.974199999988741,0.7214999999996508,
sub-00076,br,4,techniek,0,,False,6.997300000011819,0.4311999999881664,
sub-00076,br,4,hier,0,,False,3.693000000000211,0.6253000000115208,
sub-00076,br,4,rechten,0,,False,4.243800000011106,0.3898000000126558,
sub-00076,br,4,geluid,0,,False,4.235900000036054,1.5190000000002328,
sub-00076,br,4,rijp,0,,False,11.28430000001208,0.864699999988261,
sub-00076,br,4,steel,0,,False,4.1662999999516614,3.240900000036163,
sub-00076,br,4,oprotten,0,,False,10.840500000000247,0.7908000000115862,
sub-00076,br,4,aanraden,0,,False,3.375,0.4213999999765292,
sub-00076,br,4,redding,0,,False,4.510899999975663,0.3070000000006985,
sub-00076,br,4,geheim,0,,False,7.899800000011965,0.5426000000243221,
sub-00076,br,4,strekken,0,,False,5.123800000012125,0.3319999999994252,
sub-00076,br,4,laag,0,,False,3.66399999999976,0.491199999987657,
sub-00076,br,4,jurk,1,jurk,True,,0.3392999999523454,8.864200000048186
sub-00076,br,4,invloed,1,invloed,True,,0.867500000000291,15.710500000000138
sub-00076,br,4,site,0,,False,4.331700000047931,0.5876999999882173,
sub-00076,br,4,schaamte,0,,False,5.3248000000121465,0.4309000000357628,
sub-00076,br,4,nodig,0,,False,5.3791999999884865,1.083800000012161,
sub-00076,br,4,zwart,1,zwart,True,,0.3955999999643609,6.609000000000378
sub-00076,br,4,openbaar,0,,False,4.373199999988174,0.4324000000360684,
sub-00076,br,4,dans,1,dans,True,,0.3930999999647611,4.942600000023958
sub-00076,br,4,anarchie,0,,False,7.161400000035428,0.83319999998821,
sub-00076,br,4,verhaal,0,,False,8.329299999952127,0.4048000000120737,
sub-00076,br,4,vuur,0,,False,5.099299999952564,0.718300000011368,
sub-00076,br,4,maken,0,,False,12.263200000047618,0.6203999999761436,
sub-00076,br,4,kreeft,0,,False,6.262400000035086,0.5372999999526655,
sub-00076,br,4,steek,0,,False,8.541600000024118,0.4224999999996726,
sub-00076,br,4,totaal,0,,False,5.231300000011288,0.3673999999764419,
sub-00076,br,4,ticket,0,,False,3.5969000000350206,0.474099999964892,
sub-00076,br,4,vorm,0,,False,4.452199999987897,0.4338000000125248,
sub-00076,br,4,flits,0,,False,3.727400000036141,2.963399999975991,
sub-00076,br,4,zaal,0,,False,3.583499999999731,0.567900000035479,
sub-00076,br,4,sufferd,0,,False,11.249300000012228,0.4714999999996507,
sub-00076,br,4,toegeven,0,,False,5.454399999975976,0.4729999999999563,
sub-00076,br,4,wijlen,1,wijlen,True,,0.3819999999996071,7.864999999999782
sub-00076,br,4,grappen,0,,False,6.907100000024002,0.5955000000003565,
sub-00076,br,4,bedoelen,0,,False,5.061300000012125,0.979399999976522,
sub-00076,br,4,mist,0,,False,11.73220000004767,1.4437999999527165,
sub-00076,br,4,akkoord,0,,False,3.71420000004764,0.4210999999640989,
sub-00076,br,4,strak,0,,False,6.425699999987955,0.3665000000000873,
sub-00076,br,4,nakijken,0,,False,3.7320999999637934,0.4166999999888503,
sub-00076,br,4,samen,0,,False,7.964600000023893,0.4523999999755688,
sub-00076,br,4,dubbel,0,,False,3.7863999999754014,0.4913999999762382,
sub-00076,br,4,heengaan,0,,False,4.282599999964077,0.3851999999878899,
sub-00076,br,4,vullen,0,,False,4.681000000000495,0.7693999999755761,
sub-00076,br,4,trekker,0,,False,5.697800000011739,0.3665000000000873,
sub-00076,br,4,bijkomen,0,,False,4.098099999964688,2.4211000000241256,
sub-00076,br,4,diep,0,,False,3.898699999987912,0.3358000000125685,
sub-00076,br,4,baas,0,,False,6.198199999987992,0.9268000000120082,
sub-00076,br,4,blijven,0,,False,4.470000000000255,0.7739999999994325,
sub-00076,br,4,besmet,0,,False,4.165600000023915,0.3064999999996871,
sub-00076,br,4,bisschop,0,,False,3.8306000000238782,0.5380000000004657,
sub-00076,br,4,huisdier,0,,False,3.5988999999754014,0.5024000000357773,
sub-00076,br,4,uien,0,,False,4.112500000000182,0.509600000023056,
sub-00076,br,4,bleek,0,,False,4.532000000000153,0.4223000000110914,
sub-00076,br,4,klimmen,0,,False,12.629199999988488,2.0081999999874824,
sub-00076,br,4,mand,0,,False,3.92700000000059,0.0548000000117099,
sub-00076,br,4,kanjer,0,,False,8.130800000012641,3.0191999999879044,
sub-00076,br,4,aanzien,0,,False,5.531300000012379,0.3831000000236599,
sub-00076,br,4,vervoer,0,,False,7.16430000001219,0.405399999975998,
sub-00076,br,4,lust,0,,False,5.881400000035683,0.5357999999523599,
sub-00076,br,4,slak,0,,False,7.180899999975736,0.3378000000120664,
sub-00076,br,4,maaltijd,0,,False,5.19519999998829,1.0235999999640626,
sub-00076,br,4,wagon,0,,False,4.06560000002446,0.34900000000016,
sub-00076,br,4,geit,0,,False,3.5953000000117754,0.4236999999884574,
sub-00076,br,4,uitdelen,0,,False,5.126199999987875,0.60430000001179,
sub-00077,br,2,uitdelen,0,,False,21.926800000004505,8.989399999998511,
sub-00077,br,2,kaal,0,,False,4.755600000001493,1.64360000000147,
sub-00077,br,2,schaamte,0,,False,17.29639999999847,13.338100000001532,
sub-00077,br,2,zout,0,,False,19.551999999999964,2.319500000000005,
sub-00077,br,2,geit,1,geit,True,,2.0738999999985595,8.486299999997016
sub-00077,br,2,opheffen,0,,False,33.59699999999998,10.919500000000085,
sub-00077,br,2,voorraad,0,,False,10.671100000001502,5.1802999999970325,
sub-00077,br,2,zuster,0,,False,33.256099999994035,10.956999999999994,
sub-00077,br,2,sufferd,0,,False,7.762399999998479,12.437999999999988,
sub-00077,br,2,loyaal,1,Loyaal,True,,2.6931999999954996,9.027700000003051
sub-00077,br,2,jagen,0,,False,8.745000000000005,6.44609999999409,
sub-00077,br,2,getuigen,0,,False,25.794799999997053,4.504300000004491,
sub-00077,br,2,diep,0,,False,17.289999999999964,12.885399999998526,
sub-00077,br,2,daarheen,0,,False,26.70150000000001,2.6785999999940486,
sub-00077,br,2,koppen,0,,False,5.288399999998433,1.473600000001511,
sub-00077,br,2,lokken,0,,False,6.987600000001521,1.0092999999969834,
sub-00077,br,2,plek,0,,False,9.236600000001433,3.142500000000041,
sub-00077,br,2,mand,0,,False,23.033799999996972,7.791200000003073,
sub-00077,br,2,strikken,0,,False,16.373799999997004,6.18850000000009,
sub-00077,br,2,eenhoorn,0,,False,16.299200000002884,4.879600000001574,
sub-00077,br,2,waarvan,0,,False,10.127500000000056,1.0916000000014492,
sub-00077,br,2,steel,0,,False,22.52880000000448,3.754899999998429,
sub-00077,br,2,vreten,0,,False,13.952899999998522,0.6953000000045222,
sub-00077,br,2,afval,0,,False,10.105900000005931,3.3171999999955233,
sub-00077,br,2,gerucht,0,,False,32.972600000001535,15.046199999995563,
sub-00077,br,2,strekken,0,,False,21.57949999999994,10.216199999995524,
sub-00077,br,2,dubbel,0,,False,16.615299999996978,18.963700000002973,
sub-00077,br,2,seizoen,0,,False,21.295100000001753,7.380600000001323,
sub-00077,br,2,knaap,0,,False,15.316100000001596,0.6532999999969888,
sub-00077,br,2,bleek,0,,False,4.733600000001388,0.4519999999999982,
sub-00077,br,2,blad,0,,False,3.2477999999971416,0.4120000000000345,
sub-00077,br,2,mode,0,,False,10.797100000001592,2.4459999999999127,
sub-00077,br,2,mening,0,,False,21.029799999997067,4.893100000001368,
sub-00077,br,2,mist,0,,False,11.862900000005991,1.413099999994074,
sub-00077,br,2,waken,0,,False,12.501100000001545,1.2426000000014028,
sub-00077,br,2,slak,0,,False,12.530899999998384,4.834500000000162,
sub-00077,br,2,kust,0,,False,6.246499999999969,0.5436999999956242,
sub-00077,br,2,volop,0,,False,12.651100000001634,4.278300000004492,
sub-00077,br,2,kennis,0,,False,9.469499999999924,0.821999999999889,
sub-00077,br,2,aanzoek,0,,False,9.827399999998534,0.5872000000028947,
sub-00077,br,2,rijp,0,,False,12.951100000001588,0.5736000000015338,
sub-00077,br,2,stal,0,,False,12.842200000003004,0.4546999999956824,
sub-00077,br,2,gebit,0,,False,9.877299999997147,13.422100000001365,
sub-00077,br,2,laken,0,,False,5.530100000001312,0.5795000000000528,
sub-00077,br,2,joggen,0,,False,16.782199999995555,6.7654999999999745,
sub-00077,br,2,wegen,0,,False,7.825100000001612,1.245599999994056,
sub-00077,br,2,stoom,0,,False,21.962699999995493,4.728399999998601,
sub-00077,br,2,lever,0,,False,5.954799999997022,0.882900000005975,
sub-00077,br,2,traag,1,traag,True,,1.4327999999968597,7.978799999997136
sub-00077,br,2,feestdag,0,,False,19.6471000000015,9.606799999997063,
sub-00077,br,2,anarchie,0,,False,14.819299999996929,1.1236000000014883,
sub-00077,br,2,rechten,0,,False,12.817600000001676,0.8200999999939995,
sub-00077,br,2,stemming,0,,False,13.828799999997043,3.2793000000044685,
sub-00077,br,2,geliefd,0,,False,10.818899999998392,0.6931000000015501,
sub-00077,br,2,heengaan,0,,False,10.710600000001476,5.994000000000142,
sub-00077,br,2,snoep,0,,False,19.813600000001543,0.4196000000015374,
