sub,ses,nlWrd,writingTime,score,script,writing,breaks,check
00004,002,kenzis,,False,cb,5.749600000142891,2.471399999857113,0.9563999998567853
00004,002,jong,,True,cb,1.3677999999526946,1.2497000000475964,1.2497000000475964
00004,002,agressie,,False,cb,12.588299999952142,5.148599999904945,5.148599999904945
00004,002,remel,,False,cb,10.600099999904614,8.775399999856745,1.6739000000952728
00004,002,opdatten,,False,cb,2.8113999998568033,2.3113999998568033,1.322400000095513
00004,002,kasteel,,True,cb,1.5707999999522144,0.9667000000476946,0.9667000000476946
00004,002,zomers,,True,cb,1.8352000000477344,1.2337999999522251,1.2337999999522251
00004,002,anarchie,,True,cb,3.261299999952371,1.8827999999525673,1.2732000000478365
00004,002,zwager,,True,cb,3.4517999999525273,2.235299999952531,0.98299999999972
00004,002,lokken,,True,cb,2.001700000048004,1.2850999999045598,1.1003999998565632
00004,002,doodmoe,,True,cb,2.0692000000476582,1.2492000000479493,1.2492000000479493
00004,002,moes,,True,cb,1.4567999999526364,0.9684999999999492,0.8755999999043524
00004,002,lijnen,,True,cb,1.4173000001906075,0.9276999998091924,0.9276999998091924
00004,002,heengeen,,False,cb,1.8373000001906803,1.0497000000477783,0.8650000000002365
00004,002,thema,,False,cb,3.7144000000953383,2.131099999904563,1.1217999999526
00004,002,koorts,,True,cb,1.92190000009532,1.2635999999047272,1.2635999999047272
00004,002,krimmen,,False,cb,6.36850000000004,2.3201000001431566,1.4455999999045162
00004,002,dode,,True,cb,3.0502000000474254,2.497900000095342,1.5729000000956148
00004,002,welzijn,,True,cb,1.5655999999048618,0.9854999999997744,0.9854999999997744
00004,002,stes,,True,cb,4.22259999990456,1.9208999998568288,1.26700000000028
00004,002,sjijfel,,False,cb,8.301400000095327,4.518200000047727,2.383099999904516
00004,002,prekken,,True,cb,2.9191000001433167,2.9375999999047053,2.9375999999047053
00004,002,flits,,True,cb,2.794700000047669,2.349199999809116,2.349199999809116
00004,002,sora,,True,cb,2.2480999999047526,1.907200000047851,1.907200000047851
00004,002,eenhoorn,,True,cb,1.9172000000476144,1.268000000000029,1.268000000000029
00004,002,lurgen,,True,cb,2.300100000143175,1.3089000000954911,0.975399999857018
00004,002,wijve,,False,cb,7.335399999856691,4.227999999999611,1.2691000001432258
00004,002,bereuwen,,False,cb,3.4545999999045307,3.5809000000954256,3.5809000000954256
00004,002,aanzien,,True,cb,3.90099999999984,2.0357000000476546,1.1011000001431055
00004,002,bloeien,,True,cb,2.150100000143084,1.0153999998565268,1.0153999998565268
00004,002,aanvraag,,True,cb,1.353299999952469,27.031100000142946,27.031100000142946
00004,002,toeval,,True,cb,1.1903000001907458,1.0349999999998545,1.0349999999998545
00004,002,kijlen,,True,cb,4.230000000000018,1.7636000001430148,0.8863000001906585
00004,002,joes,,True,cb,2.209200000047531,1.5919999999996437,1.143999999999778
00004,002,goon,,True,cb,2.784200000047804,2.652700000047389,2.652700000047389
00004,002,tand,,True,cb,4.324499999999716,1.6372000000474145,1.2636999998094325
