subject,script,ses-1_test-accuracy,ses-1_test-reading,ses-1_test-writing,ses-1_train-reading,ses-1_train-checking,ses-2_test-accuracy,ses-2_test-reading,ses-2_test-writing,ses-2_train-accuracy,ses-2_train-reading,ses-2_train-checking,ses-2_train-writing,ses-2_ref-reading,ses-2_ref-checking,ses-3_test-accuracy,ses-3_test-reading,ses-3_test-writing,ses-3_train-accuracy,ses-3_train-reading,ses-3_train-checking,ses-3_train-writing,ses-4_test-accuracy,ses-4_test-reading,ses-4_test-writing,ses-4_train-accuracy,ses-4_train-reading,ses-4_train-checking,ses-4_train-writing
00097,cb,0.9666666666666667,5.995813333334024,7.6123483333334265,1.5072846153840302,2.541837912088399,0.9655172413793104,5.984974137929492,4.434201724139775,0.9,3.1854222222235444,0.3589004999987761,6.283240000002088,1.5073230769244517,1.8042307692284774,1.0,5.996393220337777,3.4935881355940284,1.0,2.6168972067040412,0.3605306532670515,6.972065000006559,0.9666666666666667,5.996723333329957,3.134208333331329,1.0,3.706208888890009,0.5262384999963604,6.4979300000012
00098,cb,0.4666666666666667,6.0008650000016095,6.697828333326171,1.511696153839854,4.513742307698346,0.8333333333333334,5.994099999976159,5.269708333361132,0.95,7.53053888889021,1.1426525000059562,8.111814999997618,1.5214653846300588,3.0286423076758004,0.9,5.991796666646019,5.2448283333420935,0.85,5.3612066666576625,0.8289879999935659,7.958529999995233,0.9333333333333333,5.9996966666738105,3.8208733333508387,0.95,4.867495555553175,1.0635404999971427,7.048134999966621
00100,br,0.27586206896551724,5.993168965517239,4.275144827586163,1.5083890109890459,4.427598351648313,0.7833333333333333,5.989846666666389,2.139003333333767,0.95,9.651929999999698,0.6312435000002846,8.450779999998588,1.5128923076935714,2.819569230767967,0.9166666666666666,5.988580000000192,1.6793650000008256,1.0,6.703873888888949,0.5187589999996886,6.464085000000895,0.9,5.992451666665863,1.667659999999853,1.0,5.746893333333568,0.6169390000006558,6.167010000002357
00101,cb,0.26666666666666666,5.998641666674613,3.6873166666507737,1.510297802195439,2.403305494507596,0.7333333333333333,5.998618333347667,3.0111666666586796,0.9,5.019877222233346,1.5457070000052482,10.739309999990434,1.5160230769469178,7.024369230747224,0.8333333333333334,5.998355000007154,2.6196849999706044,1.0,4.282698333336241,0.9348150000035784,7.596125000011924,0.8333333333333334,5.997539999977778,2.1322783333420676,1.0,4.893734444448688,1.005620999991894,6.183515000021458
00104,cb,0.11666666666666667,5.990833333333327,8.101683333333359,1.510362637362633,5.697703296703302,0.4666666666666667,5.9916500000000115,8.041733333333287,0.9,13.497611111111102,2.485119999999988,14.910000000000048,1.5089230769230748,6.845192307692312,0.5833333333333334,5.995083333333325,4.580400000000001,1.0,10.097416666666664,0.9695800000000162,11.702849999999996,0.5,5.993766666666662,5.533183333333371,0.95,7.888372222222215,0.9806150000000082,11.443050000000014
00106,cb,0.5689655172413793,5.989275862068984,12.122499999999961,1.5121923076923212,10.520186813186799,0.6833333333333333,5.991883333333347,2.8422999999999776,0.95,10.60803954802259,1.1469441624365473,10.724100000000016,1.513000000000002,2.4329615384615364,0.6545454545454545,5.994818181818184,3.319127272727333,1.0,11.101970059880239,1.839112299465258,15.919599999999985,0.5517241379310345,5.992568965517233,3.0279482758620784,0.85,10.15182386363636,1.321750000000007,12.805050000000062
00107,cb,0.9166666666666666,5.9988800000031635,2.984748333326968,1.5066346153741337,1.9653851648451226,0.9333333333333333,5.997593333339699,2.8586599999824993,0.95,2.6034094444420655,0.3086075000059574,5.663904999971385,1.5046692307912382,1.7911307692160972,0.95,5.999024999992039,2.3368083333452563,1.0,2.610981666666932,0.32393100000738756,5.947259999990453,0.9333333333333333,5.9887550000111425,2.8205699999968052,1.0,3.602272777778573,0.35512599999427946,5.688284999990455
00108,br,0.23333333333333334,5.992499999972127,5.414466666674654,1.5117225274568145,9.69139175825721,0.6,5.991835000002387,3.276539999993717,0.9,12.44541657141549,1.044412820512812,11.178535000014296,1.5123692307380534,3.242630769261946,0.7166666666666667,5.993033333313459,3.7515433333436627,0.8,10.060123295454817,1.1215122449081816,10.10280499997136,0.75,5.989979999995224,3.0998083333174082,1.0,7.833557803462684,0.5343062176086737,11.22659999998809
00111,cb,0.5789473684210527,5.986191228063478,7.645429824594893,1.5142467033155655,3.652225274704316,0.8448275862068966,5.992965517241381,2.834305172426929,0.95,5.800465000020123,1.2501564999771115,7.651919999980935,1.516715384776778,3.1161884613770687,0.8833333333333333,5.98846333332062,2.030133333285653,0.9,4.23943944442007,0.8707405000209795,6.718869999980922,0.8833333333333333,5.988499999888745,2.2439650000413205,1.0,4.510020555549196,0.9776624999523154,5.985485000085828
00113,cb,0.55,5.9898266666729985,14.36654333334764,1.5200549450497078,3.1738884615426506,0.7666666666666667,5.98964333330786,8.124616666690523,0.95,8.95209777777725,1.423729000004526,11.08611000001431,1.519250000018337,3.2450499999798277,0.8833333333333333,5.9956216667016555,5.772828333338066,1.0,5.442394999988878,0.8152610000038116,8.3749699999571,0.8666666666666667,5.990216666674598,6.004626666665077,0.95,5.3222577777597735,0.6280850000166852,8.43521499993804
00114,cb,0.6896551724137931,5.9798172413562805,6.136679310395803,1.5155005494500267,2.970851648351647,0.8,5.982506666668299,3.268476666665045,0.8,6.859269999978282,0.9387834999918891,7.4267550000429265,1.5197115384065194,2.3784730769670914,0.9,5.985881666644427,2.3087383333523994,0.95,5.153359444453987,0.8769295000004769,7.22415999999045,0.8666666666666667,5.981293333331765,2.083238333320613,0.9,5.011222346380432,0.5771718593075015,4.946395000004793
51175,br,0.11666666666666667,5.996630000011123,7.449773333342872,1.5151241758197218,3.400112637367877,0.55,5.986396666667648,4.270166666665432,1.0,13.110514444445254,1.2171394999990666,15.96930000000155,1.5168346153847294,5.081646153846039,0.6666666666666666,5.984603333332643,3.4038333333338113,1.0,5.979152222222428,1.0877095000000265,10.662600000001492,0.7666666666666667,5.991455000000231,4.180433333334319,1.0,6.46995611111091,0.8271124999998576,9.483990000002077
52204,cb,0.4666666666666667,5.991901666669037,5.0902333333333365,1.527445054945059,2.2220840659338,0.7833333333333333,5.996269999997813,13.09984166667163,0.95,10.882542777776052,1.9304000000011836,23.96028000000115,1.5228038461529185,3.512661538461093,0.9666666666666667,5.996119999996854,12.05734166666566,0.95,3.729206666666598,1.1227390000021416,17.951880000004156,0.9152542372881356,5.995025423732833,10.256576271182432,1.0,4.905449444445296,0.9621760000011335,18.226669999995828
53500,br,0.05084745762711865,5.995872881355901,19.481650847457633,1.518304395604408,11.43841923076922,0.35,5.990028333332854,17.379351666666448,0.85,11.46496722222228,4.489489999999948,23.640405000000055,1.5161615384610774,8.546303846154363,0.3220338983050847,5.9859898305085615,20.33595762711858,0.6,8.975539444444529,3.1395564999999492,26.468770000000188,0.6,5.9901233333335995,11.3682016666664,0.85,8.984989444444354,2.015511000000038,17.547790000000102
55009,br,0.2,5.991866666678561,5.221198333346843,1.5157384615324339,4.094299450556003,0.7333333333333333,5.9902083333094875,4.466200000023847,0.95,10.284542777772739,1.1205670000028656,13.994600000011923,1.512723076939582,4.6304846153717785,0.8833333333333333,5.9889150000015965,2.3430633333404556,1.0,7.260105084738483,0.5802030456901216,8.372369999992852,0.8833333333333333,5.988588333344455,2.122798333326974,0.95,6.366542222230968,0.6157274999988076,6.561169999969013
55678,br,0.7796610169491526,5.996649152542601,6.581886440677632,1.5111653846155209,9.773639010988907,0.9666666666666667,5.997386666666519,2.802860000001359,1.0,11.693301117317645,4.506467839196253,11.682065000005005,1.512173076917347,5.166003846159347,1.0,6.00355166666803,2.3258933333277736,1.0,6.355897222221233,1.451013000002199,7.545409999999381,0.95,5.996546666665889,2.1144366666674537,1.0,4.755571111112174,0.9008520000001713,7.24735999999344
55756,cb,0.803921568627451,5.98829019607808,18.56044313725507,1.5168483516483884,8.148167032967061,0.9482758620689655,5.992925862069009,10.810955172413832,0.95,4.704332777777769,0.8553985000000028,11.512169999999966,1.5142115384615467,2.2658346153846054,0.9,5.982603333333842,8.529413333333544,1.0,6.310776666666824,1.0166845000003284,9.577249999999982,0.8,5.983994999998299,7.943201666666604,1.0,5.891022777777089,0.8045395000000377,11.375585000005362
55879,br,0.43333333333333335,5.991983333333362,6.970199999999979,1.5142087912087963,2.9965274725274673,0.8135593220338984,5.991593220338966,1.7006271186440445,0.95,5.864466666666666,0.8744549999999972,7.67889999999999,1.5179230769230745,2.5433076923076947,0.9,5.992549999999986,1.7051666666666392,1.0,5.027452513966488,0.5627185929648214,8.346449999999994,0.8666666666666667,5.992533333333324,1.3105166666666719,1.0,4.76846666666666,0.5093050000000006,5.955600000000002
55888,br,0.7,5.988371666661916,3.1060733333309374,1.5161093406624842,3.170740109887097,0.95,5.984963333332553,1.9362400000154745,1.0,6.206555000001192,2.0318810000044083,6.75996999999883,1.51103461536536,2.2812653846328064,0.95,5.991583333329405,2.251224999996028,1.0,5.18926833332777,1.65074200000644,7.091305000007154,0.9333333333333333,5.992580000003167,1.5542250000019597,1.0,4.844302222220763,1.6698324999964296,6.103700000000019
55891,br,0.1694915254237288,5.990647457629431,12.59426610169369,1.5179499999987125,3.2264230769243984,0.5166666666666667,5.991169999993819,7.370590000002638,0.9,8.14565999999941,0.966551000000537,12.187130000001204,1.517100000005501,1.78283076922481,0.7,5.990651666669033,3.623060000000396,0.85,5.834320000001783,0.9010100000002987,9.029875000000006,0.6,5.99173333332836,3.7892900000005816,1.0,5.44260833333367,0.884785499998923,10.082969999998795
55918,br,0.6181818181818182,5.983690909090927,15.886436363636362,1.510280219780204,9.199302197802213,0.6779661016949152,5.985050847457595,5.318627118644098,0.9,11.403318435754189,0.6876834170854188,16.311950000000017,1.5123846153846154,2.5768076923076917,0.8166666666666667,5.985816666666673,3.3897499999999963,1.0,9.621050561797759,2.0302121212121245,12.017350000000032,0.8666666666666667,5.9843166666667,2.930833333333294,0.95,8.741860465116272,0.5639843750000111,10.870250000000006
55978,cb,0.8166666666666667,5.991613333330546,4.335478333337115,1.5145824175830684,6.270455494505041,0.9833333333333333,5.991531666668258,3.0846300000012206,0.95,6.021261111109786,1.825617999997138,7.442884999996414,1.518880769239021,2.170388461530209,0.95,5.991728333340071,2.7214833333333672,0.9,5.128661666670118,1.5756614999973686,7.621610000002403,0.9666666666666667,5.993623333328946,2.9676066666663017,1.0,5.959901666663756,1.160842999998324,8.265745000022653
55987,cb,0.13559322033898305,5.98645762711358,7.27925084745884,1.5160835164788586,4.159049450554043,0.43333333333333335,5.989548333332952,5.343018333335719,0.95,10.88220111111269,1.430543999996191,11.761870000016653,1.5153230769313284,5.069511538455122,0.7666666666666667,5.983355000001211,4.325229999993242,0.95,9.01115222222274,0.9531744999986961,9.585554999989283,0.75,5.98856166668138,3.039323333326979,0.95,3.8589822222239465,0.7735879999965437,8.895125000011925
